date,temperature,demand
2024-02-26 06:00:00,-2.1275,15406
2024-02-26 07:00:00,-2.2775,15022
2024-02-26 08:00:00,-2.3775,14800
2024-02-26 09:00:00,-0.9275,14693
2024-02-26 10:00:00,-1.2774999,14919
2024-02-26 11:00:00,-1.4275,15772
2024-02-26 12:00:00,-1.3774999,17226
2024-02-26 13:00:00,0.7725,17874
2024-02-26 14:00:00,2.6725001,17427
2024-02-26 15:00:00,4.2225,16757
2024-02-26 16:00:00,5.9725,16573
2024-02-26 17:00:00,8.0725,16336
2024-02-26 18:00:00,9.7225,15623
2024-02-26 19:00:00,10.8725,15226
2024-02-26 20:00:00,11.2225,15267
2024-02-26 21:00:00,10.5225,15850
2024-02-26 22:00:00,8.2225,17067
2024-02-26 23:00:00,5.6725,18349
2024-02-27 00:00:00,4.7725,18947
2024-02-27 01:00:00,3.7725,18680
2024-02-27 02:00:00,2.6225,18151
2024-02-27 03:00:00,2.0725,17408
2024-02-27 04:00:00,1.8225,16441
2024-02-27 05:00:00,3.9225001,15557
2024-02-27 06:00:00,1.3225,14916
2024-02-27 07:00:00,1.5725,14540
2024-02-27 08:00:00,-0.1275,14318
2024-02-27 09:00:00,-0.2775,14289
2024-02-27 10:00:00,0.12249999,14540
2024-02-27 11:00:00,0.47249997,15398
2024-02-27 12:00:00,1.8225,16766
2024-02-27 13:00:00,5.0725,17392
2024-02-27 14:00:00,8.3225,16821
2024-02-27 15:00:00,10.9225,15979
2024-02-27 16:00:00,11.9725,15459
2024-02-27 17:00:00,13.2225,15129
2024-02-27 18:00:00,13.4725,14962
2024-02-27 19:00:00,13.4725,15259
2024-02-27 20:00:00,13.6725,15920
2024-02-27 21:00:00,13.2725,16558
2024-02-27 22:00:00,11.8225,17388
2024-02-27 23:00:00,11.3725,18210
2024-02-28 00:00:00,11.3725,18473
2024-02-28 01:00:00,10.2725,18156
2024-02-28 02:00:00,9.5225,17559
2024-02-28 03:00:00,10.0725,16774
2024-02-28 04:00:00,10.5225,15790
2024-02-28 05:00:00,10.6725,14812
2024-02-28 06:00:00,11.0225,14115
2024-02-28 07:00:00,11.4225,13696
2024-02-28 08:00:00,12.0225,13464
2024-02-28 09:00:00,11.8225,13359
2024-02-28 10:00:00,12.2725,13544
2024-02-28 11:00:00,11.7725,14301
2024-02-28 12:00:00,11.8725,15758
2024-02-28 13:00:00,11.9225,16752
2024-02-28 14:00:00,12.8725,17230
2024-02-28 15:00:00,15.1225,17408
2024-02-28 16:00:00,16.572498,17496
2024-02-28 17:00:00,16.5225,17440
2024-02-28 18:00:00,16.822498,17374
2024-02-28 19:00:00,16.922499,17608
2024-02-28 20:00:00,14.9225,17651
2024-02-28 21:00:00,15.4225,17833
2024-02-28 22:00:00,14.3725,18249
2024-02-28 23:00:00,14.2725,18767
2024-02-29 00:00:00,13.6725,18849
2024-02-29 01:00:00,14.8225,18529
2024-02-29 02:00:00,14.4725,17984
2024-02-29 03:00:00,9.8725,17262
2024-02-29 04:00:00,6.4725,16352
2024-02-29 05:00:00,4.6725,15602
2024-02-29 06:00:00,0.47249997,15176
2024-02-29 07:00:00,-1.1274999,14935
2024-02-29 08:00:00,-1.9275,14843
2024-02-29 09:00:00,-2.3775,14890
2024-02-29 10:00:00,-2.7275,15242
2024-02-29 11:00:00,-3.0275,16155
2024-02-29 12:00:00,-2.7775,17650
2024-02-29 13:00:00,-0.32750002,18424
2024-02-29 14:00:00,0.5225,18334
2024-02-29 15:00:00,1.1725,18097
2024-02-29 16:00:00,1.5225,17940
2024-02-29 17:00:00,2.0225,17792
2024-02-29 18:00:00,3.1225,17512
2024-02-29 19:00:00,4.0225,17348
2024-02-29 20:00:00,4.1725,17302
2024-02-29 21:00:00,4.2725,17667
2024-02-29 22:00:00,3.4725,18625
2024-02-29 23:00:00,1.3225,19784
2024-03-01 00:00:00,-0.2775,20375
2024-03-01 01:00:00,-0.17750001,20143
2024-03-01 02:00:00,-1.3275,19644
2024-03-01 03:00:00,-2.0275,18882
2024-03-01 04:00:00,-2.4275,17901
2024-03-01 05:00:00,-2.9275,16941
2024-03-01 06:00:00,-3.5774999,16289
2024-03-01 07:00:00,-4.3275,15845
2024-03-01 08:00:00,-4.6275,15639
2024-03-01 09:00:00,-4.4275,15590
2024-03-01 10:00:00,-3.7775,15861
2024-03-01 11:00:00,-4.0275,16701
2024-03-01 12:00:00,-3.8274999,18053
2024-03-01 13:00:00,-0.8775,18488
2024-03-01 14:00:00,0.9725,17836
2024-03-01 15:00:00,2.6225,16943
2024-03-01 16:00:00,4.1725,16247
2024-03-01 17:00:00,5.1725,15820
2024-03-01 18:00:00,5.6725,15510
2024-03-01 19:00:00,5.3725,15296
2024-03-01 20:00:00,4.9225,15313
2024-03-01 21:00:00,4.7225,15894
2024-03-01 22:00:00,3.7725,17112
2024-03-01 23:00:00,2.3225,18303
2024-03-02 00:00:00,2.0225,18876
2024-03-02 01:00:00,2.4725,18600
2024-03-02 02:00:00,2.3725,18135
2024-03-02 03:00:00,1.9725001,17500
2024-03-02 04:00:00,1.5725,16698
2024-03-02 05:00:00,1.9725001,15768
2024-03-02 06:00:00,3.2225,15057
2024-03-02 07:00:00,3.4725,14590
2024-03-02 08:00:00,3.1725001,14283
2024-03-02 09:00:00,3.1725001,14111
2024-03-02 10:00:00,3.3725,14137
2024-03-02 11:00:00,3.6725001,14405
2024-03-02 12:00:00,3.7725,14921
2024-03-02 13:00:00,5.2225,15513
2024-03-02 14:00:00,6.2725,16120
2024-03-02 15:00:00,7.3225,16632
2024-03-02 16:00:00,7.8725004,16932
2024-03-02 17:00:00,8.5225,17098
2024-03-02 18:00:00,8.4225,17215
2024-03-02 19:00:00,8.6225,17183
2024-03-02 20:00:00,8.9225,17109
2024-03-02 21:00:00,9.5225,17098
2024-03-02 22:00:00,9.9225,17276
2024-03-02 23:00:00,9.5225,17644
2024-03-03 00:00:00,9.0725,17867
2024-03-03 01:00:00,9.2725,17495
2024-03-03 02:00:00,8.8725,17045
2024-03-03 03:00:00,8.7225,16469
2024-03-03 04:00:00,8.3225,15748
2024-03-03 05:00:00,8.1725,14997
2024-03-03 06:00:00,7.9224997,14366
2024-03-03 07:00:00,7.1725,13867
2024-03-03 08:00:00,6.8725,13563
2024-03-03 09:00:00,6.7725,13383
2024-03-03 10:00:00,6.1225,13358
2024-03-03 11:00:00,5.7225,13587
2024-03-03 12:00:00,5.6725,13951
2024-03-03 13:00:00,8.1725,14253
2024-03-03 14:00:00,10.4225,14422
2024-03-03 15:00:00,12.7225,14406
2024-03-03 16:00:00,14.6225,14301
2024-03-03 17:00:00,16.1225,14182
2024-03-03 18:00:00,17.422499,14067
2024-03-03 19:00:00,18.2725,14045
2024-03-03 20:00:00,18.4725,14300
2024-03-03 21:00:00,18.0225,14782
2024-03-03 22:00:00,16.9725,15522
2024-03-03 23:00:00,16.322498,16337
2024-03-04 00:00:00,12.5725,16966
2024-03-04 01:00:00,11.4225,16800
2024-03-04 02:00:00,9.5225,16403
2024-03-04 03:00:00,8.7225,15737
2024-03-04 04:00:00,7.7725,14908
2024-03-04 05:00:00,6.9725,14157
2024-03-04 06:00:00,6.3225,13602
2024-03-04 07:00:00,5.3225,13244
2024-03-04 08:00:00,4.7725,13069
2024-03-04 09:00:00,4.3225,13021
2024-03-04 10:00:00,3.8225002,13306
2024-03-04 11:00:00,3.4725,14158
2024-03-04 12:00:00,3.8725,15538
2024-03-04 13:00:00,7.7225,16350
2024-03-04 14:00:00,10.1725,16346
2024-03-04 15:00:00,12.4225,16021
2024-03-04 16:00:00,14.1225,15530
2024-03-04 17:00:00,14.0725,14997
2024-03-04 18:00:00,13.4725,14803
2024-03-04 19:00:00,13.0225,14949
2024-03-04 20:00:00,12.0725,15100
2024-03-04 21:00:00,10.6225,15503
2024-03-04 22:00:00,9.3225,16308
2024-03-04 23:00:00,7.8725004,17289
2024-03-05 00:00:00,6.7225,17911
2024-03-05 01:00:00,5.0725,17659
2024-03-05 02:00:00,4.1225,17052
2024-03-05 03:00:00,3.6725001,16270
2024-03-05 04:00:00,3.7225,15302
2024-03-05 05:00:00,5.6225,14351
2024-03-05 06:00:00,5.8725,13715
2024-03-05 07:00:00,5.8725,13305
2024-03-05 08:00:00,5.8725,13100
2024-03-05 09:00:00,5.9225,13042
2024-03-05 10:00:00,5.8725,13268
2024-03-05 11:00:00,5.6725,14036
2024-03-05 12:00:00,5.5725,15425
2024-03-05 13:00:00,5.0225,16396
2024-03-05 14:00:00,5.0225,16743
2024-03-05 15:00:00,5.3725,16909
2024-03-05 16:00:00,5.6225,16946
2024-03-05 17:00:00,6.0225,16954
2024-03-05 18:00:00,6.9225,16909
2024-03-05 19:00:00,7.1225,16920
2024-03-05 20:00:00,7.1725,17000
2024-03-05 21:00:00,7.8225,17196
2024-03-05 22:00:00,8.1725,17584
2024-03-05 23:00:00,7.6725,18181
2024-03-06 00:00:00,7.5725,18512
2024-03-06 01:00:00,7.1225,18132
2024-03-06 02:00:00,7.2225,17534
2024-03-06 03:00:00,7.0225,16647
2024-03-06 04:00:00,5.9225,15610
2024-03-06 05:00:00,4.9225,14625
2024-03-06 06:00:00,4.0225,13952
2024-03-06 07:00:00,3.5225,13505
2024-03-06 08:00:00,3.4225001,13219
2024-03-06 09:00:00,4.1725,13093
2024-03-06 10:00:00,4.2225,13298
2024-03-06 11:00:00,4.3225,14069
2024-03-06 12:00:00,4.3725,15475
2024-03-06 13:00:00,6.9225,16396
2024-03-06 14:00:00,8.4225,16829
2024-03-06 15:00:00,9.3225,17030
2024-03-06 16:00:00,9.5725,17094
2024-03-06 17:00:00,9.2725,17201
2024-03-06 18:00:00,9.5725,17139
2024-03-06 19:00:00,9.4225,17306
2024-03-06 20:00:00,9.1725,17381
2024-03-06 21:00:00,9.2225,17601
2024-03-06 22:00:00,8.7225,18001
2024-03-06 23:00:00,7.6725,18519
2024-03-07 00:00:00,7.3225,18656
2024-03-07 01:00:00,7.2725,18292
2024-03-07 02:00:00,7.4225,17670
2024-03-07 03:00:00,7.6725,16827
2024-03-07 04:00:00,7.8725004,15778
2024-03-07 05:00:00,8.0225,14786
2024-03-07 06:00:00,8.2225,14135
2024-03-07 07:00:00,8.7225,13712
2024-03-07 08:00:00,8.9725,13457
2024-03-07 09:00:00,8.4725,13386
2024-03-07 10:00:00,7.8725004,13594
2024-03-07 11:00:00,7.5225,14370
2024-03-07 12:00:00,7.6225,15768
2024-03-07 13:00:00,9.0725,16707
2024-03-07 14:00:00,9.9725,16806
2024-03-07 15:00:00,10.0725,16491
2024-03-07 16:00:00,11.8725,16135
2024-03-07 17:00:00,11.9225,16178
2024-03-07 18:00:00,11.7725,16050
2024-03-07 19:00:00,11.9725,15840
2024-03-07 20:00:00,11.9725,15681
2024-03-07 21:00:00,12.4225,15974
2024-03-07 22:00:00,11.9225,16773
2024-03-07 23:00:00,10.8725,17777
2024-03-08 00:00:00,9.7725,18350
2024-03-08 01:00:00,8.0725,18189
2024-03-08 02:00:00,6.8225,17629
2024-03-08 03:00:00,5.6225,16895
2024-03-08 04:00:00,4.7225,16040
2024-03-08 05:00:00,4.1225,15183
2024-03-08 06:00:00,3.6225,14540
2024-03-08 07:00:00,3.0725,14173
2024-03-08 08:00:00,2.3725,13968
2024-03-08 09:00:00,1.6225001,13909
2024-03-08 10:00:00,0.92249995,14150
2024-03-08 11:00:00,0.5725,15013
2024-03-08 12:00:00,1.1225001,16287
2024-03-08 13:00:00,3.6725001,16555
2024-03-08 14:00:00,6.1725,15881
2024-03-08 15:00:00,7.7725,15251
2024-03-08 16:00:00,9.1725,14758
2024-03-08 17:00:00,10.3225,14505
2024-03-08 18:00:00,11.2725,14255
2024-03-08 19:00:00,12.0225,14089
2024-03-08 20:00:00,12.1725,14095
2024-03-08 21:00:00,11.1225,14641
2024-03-08 22:00:00,9.1725,15808
2024-03-08 23:00:00,6.3225,16894
2024-03-09 00:00:00,4.6725,17510
2024-03-09 01:00:00,4.4725,17341
2024-03-09 02:00:00,4.2225,16938
2024-03-09 03:00:00,4.3225,16406
2024-03-09 04:00:00,3.8225002,15651
2024-03-09 05:00:00,3.9225001,14861
2024-03-09 06:00:00,3.8225002,14246
2024-03-09 07:00:00,3.6225,13829
2024-03-09 08:00:00,3.5725,13551
2024-03-09 09:00:00,3.5225,13411
2024-03-09 10:00:00,3.5725,13464
2024-03-09 11:00:00,3.7225,13814
2024-03-09 12:00:00,3.9225001,14375
2024-03-09 13:00:00,4.6225,14974
2024-03-09 14:00:00,5.0225,15564
2024-03-09 15:00:00,5.3225,15977
2024-03-09 16:00:00,5.6725,16302
2024-03-09 17:00:00,5.3225,16608
2024-03-09 18:00:00,5.4725,16831
2024-03-09 19:00:00,5.5225,16889
2024-03-09 20:00:00,5.1225,17019
2024-03-09 21:00:00,5.4725,17160
2024-03-09 22:00:00,5.8225,17407
2024-03-09 23:00:00,6.0225,17711
2024-03-10 00:00:00,6.2725,17915
2024-03-10 01:00:00,6.8725,17665
2024-03-10 02:00:00,7.1725,17281
2024-03-10 03:00:00,7.7225,16696
2024-03-10 04:00:00,7.8725004,15929
2024-03-10 05:00:00,9.2725,15163
2024-03-10 06:00:00,9.6225,14536
2024-03-10 07:00:00,9.3725,14037
2024-03-10 08:00:00,7.7225,13714
2024-03-10 09:00:00,6.4225,13557
2024-03-10 10:00:00,5.6225,13642
2024-03-10 11:00:00,5.4725,13961
2024-03-10 12:00:00,6.0225,14392
2024-03-10 13:00:00,7.6225,14735
2024-03-10 14:00:00,8.0725,14885
2024-03-10 15:00:00,8.2225,15079
2024-03-10 16:00:00,10.6225,15155
2024-03-10 17:00:00,10.5725,15477
2024-03-10 18:00:00,9.4725,15594
2024-03-10 19:00:00,8.5725,15882
2024-03-10 20:00:00,7.7225,16268
2024-03-10 21:00:00,6.5225,16841
2024-03-10 22:00:00,6.5725,17387
2024-03-10 23:00:00,5.5225,17855
2024-03-11 00:00:00,4.0225,18285
2024-03-11 01:00:00,3.3225,18089
2024-03-11 02:00:00,2.5225,17543
2024-03-11 03:00:00,1.9725001,16709
2024-03-11 04:00:00,1.6225001,15876
2024-03-11 05:00:00,1.6225001,15235
2024-03-11 06:00:00,1.0725,14871
2024-03-11 07:00:00,1.3725001,14610
2024-03-11 08:00:00,1.2725,14519
2024-03-11 09:00:00,0.9725,14804
2024-03-11 10:00:00,0.92249995,15599
2024-03-11 11:00:00,0.7725,17081
2024-03-11 12:00:00,0.9725,18225
2024-03-11 13:00:00,3.8725,18440
2024-03-11 14:00:00,4.5725,17980
2024-03-11 15:00:00,4.9725,17226
2024-03-11 16:00:00,6.2225,16629
2024-03-11 17:00:00,8.1225,15947
2024-03-11 18:00:00,8.8225,15551
2024-03-11 19:00:00,9.5725,15311
2024-03-11 20:00:00,9.8725,15430
2024-03-11 21:00:00,9.6725,16014
2024-03-11 22:00:00,8.7725,17142
2024-03-11 23:00:00,7.0725,18115
2024-03-12 00:00:00,6.0225,18731
2024-03-12 01:00:00,6.0725,18466
2024-03-12 02:00:00,5.7225,17781
2024-03-12 03:00:00,5.4725,16759
2024-03-12 04:00:00,5.0225,15696
2024-03-12 05:00:00,4.3725,14967
2024-03-12 06:00:00,3.8225002,14468
2024-03-12 07:00:00,2.8225,14174
2024-03-12 08:00:00,2.5725,14029
2024-03-12 09:00:00,2.3225,14250
2024-03-12 10:00:00,2.8225,15060
2024-03-12 11:00:00,3.2725,16498
2024-03-12 12:00:00,4.0725,17527
2024-03-12 13:00:00,7.7225,17146
2024-03-12 14:00:00,10.3225,16100
2024-03-12 15:00:00,12.3725,15204
2024-03-12 16:00:00,13.8225,14598
2024-03-12 17:00:00,15.0225,14209
2024-03-12 18:00:00,16.2225,13995
2024-03-12 19:00:00,16.922499,13872
2024-03-12 20:00:00,17.322498,13973
2024-03-12 21:00:00,17.172499,14583
2024-03-12 22:00:00,15.9225,15702
2024-03-12 23:00:00,10.4725,16732
2024-03-13 00:00:00,9.1225,17366
2024-03-13 01:00:00,9.6725,17114
2024-03-13 02:00:00,7.7225,16439
2024-03-13 03:00:00,5.9725,15524
2024-03-13 04:00:00,4.9725,14546
2024-03-13 05:00:00,5.1225,13943
2024-03-13 06:00:00,4.6725,13540
2024-03-13 07:00:00,3.8225002,13309
2024-03-13 08:00:00,3.0725,13259
2024-03-13 09:00:00,2.5225,13516
2024-03-13 10:00:00,2.2225,14343
2024-03-13 11:00:00,2.3725,15824
2024-03-13 12:00:00,3.2725,16850
2024-03-13 13:00:00,7.3225,16604
2024-03-13 14:00:00,10.2725,15766
2024-03-13 15:00:00,12.8225,15065
2024-03-13 16:00:00,14.7225,14573
2024-03-13 17:00:00,15.1725,14215
2024-03-13 18:00:00,15.0725,14046
2024-03-13 19:00:00,14.9725,13990
2024-03-13 20:00:00,14.7725,14139
2024-03-13 21:00:00,13.3725,14728
2024-03-13 22:00:00,11.7225,15665
2024-03-13 23:00:00,9.7225,16519
2024-03-14 00:00:00,8.4225,17091
2024-03-14 01:00:00,7.2725,16876
2024-03-14 02:00:00,7.6725,16257
2024-03-14 03:00:00,8.7225,15323
2024-03-14 04:00:00,7.5725,14359
2024-03-14 05:00:00,6.3725,13735
2024-03-14 06:00:00,6.1225,13325
2024-03-14 07:00:00,4.8225,13107
2024-03-14 08:00:00,4.8725,13074
2024-03-14 09:00:00,4.5225,13319
2024-03-14 10:00:00,4.0725,14133
2024-03-14 11:00:00,3.7725,15592
2024-03-14 12:00:00,6.5725,16640
2024-03-14 13:00:00,9.5225,16401
2024-03-14 14:00:00,13.5725,15478
2024-03-14 15:00:00,16.572498,14602
2024-03-14 16:00:00,18.7725,14199
2024-03-14 17:00:00,19.922499,13870
2024-03-14 18:00:00,20.572498,13929
2024-03-14 19:00:00,21.0225,14134
2024-03-14 20:00:00,20.9725,14599
2024-03-14 21:00:00,18.422499,15447
2024-03-14 22:00:00,14.6725,16172
2024-03-14 23:00:00,12.0725,16584
2024-03-15 00:00:00,10.1225,16973
2024-03-15 01:00:00,10.0725,16626
2024-03-15 02:00:00,9.6725,15967
2024-03-15 03:00:00,9.0725,15053
2024-03-15 04:00:00,9.8725,14172
2024-03-15 05:00:00,11.4725,13512
2024-03-15 06:00:00,12.8225,13056
2024-03-15 07:00:00,13.4725,12763
2024-03-15 08:00:00,14.2725,12666
2024-03-15 09:00:00,12.9725,12849
2024-03-15 10:00:00,12.4225,13520
2024-03-15 11:00:00,11.6225,14833
2024-03-15 12:00:00,11.9725,15977
2024-03-15 13:00:00,14.8725,16478
2024-03-15 14:00:00,17.822498,16593
2024-03-15 15:00:00,18.2725,16659
2024-03-15 16:00:00,19.572498,16337
2024-03-15 17:00:00,21.422499,15980
2024-03-15 18:00:00,20.9725,15911
2024-03-15 19:00:00,20.7725,15583
2024-03-15 20:00:00,19.7725,15863
2024-03-15 21:00:00,18.1225,16057
2024-03-15 22:00:00,16.422499,16287
2024-03-15 23:00:00,14.3225,16551
2024-03-16 00:00:00,12.4725,16816
2024-03-16 01:00:00,10.1225,16549
2024-03-16 02:00:00,9.1725,15995
2024-03-16 03:00:00,8.0225,15269
2024-03-16 04:00:00,7.6725,14441
2024-03-16 05:00:00,6.8725,13772
2024-03-16 06:00:00,5.9225,13300
2024-03-16 07:00:00,6.1725,12999
2024-03-16 08:00:00,7.1225,12871
2024-03-16 09:00:00,5.9225,12924
2024-03-16 10:00:00,5.1725,13214
2024-03-16 11:00:00,4.5725,13796
2024-03-16 12:00:00,5.3225,14403
2024-03-16 13:00:00,7.6725,14543
2024-03-16 14:00:00,9.6225,14272
2024-03-16 15:00:00,11.1225,14082
2024-03-16 16:00:00,12.3725,13865
2024-03-16 17:00:00,12.9725,13395
2024-03-16 18:00:00,14.1225,12938
2024-03-16 19:00:00,13.9225,12707
2024-03-16 20:00:00,12.8725,12778
2024-03-16 21:00:00,12.4725,13489
2024-03-16 22:00:00,12.0725,14518
2024-03-16 23:00:00,10.3725,15355
2024-03-17 00:00:00,8.3725,15934
2024-03-17 01:00:00,9.4225,15828
2024-03-17 02:00:00,8.1725,15431
2024-03-17 03:00:00,7.8725004,14852
2024-03-17 04:00:00,7.3225,14145
2024-03-17 05:00:00,7.0225,13581
2024-03-17 06:00:00,7.5225,13119
2024-03-17 07:00:00,8.0225,12783
2024-03-17 08:00:00,8.5725,12621
2024-03-17 09:00:00,9.1225,12631
2024-03-17 10:00:00,9.4225,12832
2024-03-17 11:00:00,9.0725,13252
2024-03-17 12:00:00,9.5725,13743
2024-03-17 13:00:00,10.4225,14007
2024-03-17 14:00:00,10.8725,13908
2024-03-17 15:00:00,12.5725,13669
2024-03-17 16:00:00,14.3725,13554
2024-03-17 17:00:00,14.9725,13593
2024-03-17 18:00:00,15.5725,13517
2024-03-17 19:00:00,15.1725,13500
2024-03-17 20:00:00,14.8725,13594
2024-03-17 21:00:00,14.0225,14147
2024-03-17 22:00:00,13.0225,14979
2024-03-17 23:00:00,11.1225,15761
2024-03-18 00:00:00,9.2725,16440
2024-03-18 01:00:00,9.1725,16406
2024-03-18 02:00:00,7.3225,15849
2024-03-18 03:00:00,7.6725,15062
2024-03-18 04:00:00,7.8725004,14245
2024-03-18 05:00:00,7.2225,13716
2024-03-18 06:00:00,6.7225,13373
2024-03-18 07:00:00,6.1725,13197
2024-03-18 08:00:00,5.7725,13116
2024-03-18 09:00:00,5.7225,13391
2024-03-18 10:00:00,5.4225,14271
2024-03-18 11:00:00,4.6225,15782
2024-03-18 12:00:00,4.0225,16868
2024-03-18 13:00:00,5.8725,16888
2024-03-18 14:00:00,6.9225,16574
2024-03-18 15:00:00,7.9725,16314
2024-03-18 16:00:00,8.3725,16168
2024-03-18 17:00:00,8.4725,16118
2024-03-18 18:00:00,8.5225,16111
2024-03-18 19:00:00,8.7225,16061
2024-03-18 20:00:00,8.9725,16153
2024-03-18 21:00:00,8.5225,16742
2024-03-18 22:00:00,7.7725,17463
2024-03-18 23:00:00,6.7225,18051
2024-03-19 00:00:00,5.5725,18493
2024-03-19 01:00:00,3.9724998,18191
2024-03-19 02:00:00,3.0725,17432
2024-03-19 03:00:00,2.1725001,16403
2024-03-19 04:00:00,1.6725,15422
2024-03-19 05:00:00,1.2225001,14814
2024-03-19 06:00:00,0.67249995,14406
2024-03-19 07:00:00,0.27249998,14142
2024-03-19 08:00:00,0.1725,14129
2024-03-19 09:00:00,0.22249998,14401
2024-03-19 10:00:00,0.12249999,15265
2024-03-19 11:00:00,0.022499993,16727
2024-03-19 12:00:00,1.1225001,17788
2024-03-19 13:00:00,2.1725001,17738
2024-03-19 14:00:00,3.0225,17248
2024-03-19 15:00:00,4.5725,16715
2024-03-19 16:00:00,5.8225,16320
2024-03-19 17:00:00,6.4225,16080
2024-03-19 18:00:00,6.8225,16033
2024-03-19 19:00:00,7.2725,16054
2024-03-19 20:00:00,6.8225,16297
2024-03-19 21:00:00,6.4725,16884
2024-03-19 22:00:00,6.2225,17691
2024-03-19 23:00:00,5.6225,18208
2024-03-20 00:00:00,4.7725,18622
2024-03-20 01:00:00,3.9225001,18285
2024-03-20 02:00:00,2.4725,17567
2024-03-20 03:00:00,2.4225001,16513
2024-03-20 04:00:00,0.92249995,15478
2024-03-20 05:00:00,0.92249995,14774
2024-03-20 06:00:00,2.0725,14349
2024-03-20 07:00:00,2.9725,14083
2024-03-20 08:00:00,1.8225,13956
2024-03-20 09:00:00,2.3225,14151
2024-03-20 10:00:00,2.7725,14923
2024-03-20 11:00:00,2.0725,16357
2024-03-20 12:00:00,2.9725,17304
2024-03-20 13:00:00,6.0225,17376
2024-03-20 14:00:00,7.2225,17144
2024-03-20 15:00:00,8.6725,17040
2024-03-20 16:00:00,9.9225,17158
2024-03-20 17:00:00,10.3225,16894
2024-03-20 18:00:00,9.8725,16822
2024-03-20 19:00:00,11.5725,16838
2024-03-20 20:00:00,11.7225,16694
2024-03-20 21:00:00,10.7725,17179
2024-03-20 22:00:00,9.7225,17937
2024-03-20 23:00:00,7.4725,18311
2024-03-21 00:00:00,6.2725,18781
2024-03-21 01:00:00,3.9724998,18592
2024-03-21 02:00:00,2.8725,17958
2024-03-21 03:00:00,1.1725,17013
2024-03-21 04:00:00,0.22249998,16076
2024-03-21 05:00:00,-0.6775,15509
2024-03-21 06:00:00,-1.5274999,15155
2024-03-21 07:00:00,-2.2775,14960
2024-03-21 08:00:00,-2.7275,14964
2024-03-21 09:00:00,-3.2275,15226
2024-03-21 10:00:00,-3.5774999,16081
2024-03-21 11:00:00,-3.8775,17559
2024-03-21 12:00:00,-2.8775,18574
2024-03-21 13:00:00,-0.5775,18526
2024-03-21 14:00:00,0.42249995,18082
2024-03-21 15:00:00,1.4225,17595
2024-03-21 16:00:00,2.4225001,17170
2024-03-21 17:00:00,3.7225,16735
2024-03-21 18:00:00,5.1225,16519
2024-03-21 19:00:00,4.9725,16316
2024-03-21 20:00:00,5.3225,16371
2024-03-21 21:00:00,5.1725,16981
2024-03-21 22:00:00,4.4225,17892
2024-03-21 23:00:00,2.6225,18742
2024-03-22 00:00:00,1.3225,19373
2024-03-22 01:00:00,0.27249998,19226
2024-03-22 02:00:00,-0.9775,18584
2024-03-22 03:00:00,-1.6775,17591
2024-03-22 04:00:00,-1.9775,16675
2024-03-22 05:00:00,-2.1775,16018
2024-03-22 06:00:00,-2.7775,15612
2024-03-22 07:00:00,-3.3775,15379
2024-03-22 08:00:00,-3.9275,15360
2024-03-22 09:00:00,-4.3775,15606
2024-03-22 10:00:00,-5.4275,16415
2024-03-22 11:00:00,-5.0775,17830
2024-03-22 12:00:00,-3.1275,18674
2024-03-22 13:00:00,-0.9775,18338
2024-03-22 14:00:00,0.27249998,17840
2024-03-22 15:00:00,1.5725,17581
2024-03-22 16:00:00,2.9725,17575
2024-03-22 17:00:00,4.1225,17378
2024-03-22 18:00:00,5.1225,17045
2024-03-22 19:00:00,5.4225,16976
2024-03-22 20:00:00,5.0225,17375
2024-03-22 21:00:00,4.4725,18262
2024-03-22 22:00:00,3.5225,18741
2024-03-22 23:00:00,3.2225,18918
2024-03-23 00:00:00,3.4725,18915
2024-03-23 01:00:00,3.1225,18540
2024-03-23 02:00:00,3.3725,17857
2024-03-23 03:00:00,3.5225,17010
2024-03-23 04:00:00,3.4725,16125
2024-03-23 05:00:00,2.9725,15484
2024-03-23 06:00:00,2.8225,15029
2024-03-23 07:00:00,3.1725001,14737
2024-03-23 08:00:00,3.6725001,14569
2024-03-23 09:00:00,3.9724998,14624
2024-03-23 10:00:00,4.6225,14870
2024-03-23 11:00:00,5.4225,15364
2024-03-23 12:00:00,6.9225,16026
2024-03-23 13:00:00,6.1225,16734
2024-03-23 14:00:00,7.4725,17407
2024-03-23 15:00:00,8.6725,17809
2024-03-23 16:00:00,9.7725,17985
2024-03-23 17:00:00,9.6225,17949
2024-03-23 18:00:00,9.2225,17860
2024-03-23 19:00:00,8.6725,17716
2024-03-23 20:00:00,7.9725,17583
2024-03-23 21:00:00,6.1225,17554
2024-03-23 22:00:00,5.9225,17615
2024-03-23 23:00:00,5.3725,17716
2024-03-24 00:00:00,4.6725,18021
2024-03-24 01:00:00,3.3725,17956
2024-03-24 02:00:00,1.8225,17516
2024-03-24 03:00:00,0.8725,16889
2024-03-24 04:00:00,0.072500005,16227
2024-03-24 05:00:00,-0.5775,15676
2024-03-24 06:00:00,-0.8775,15272
2024-03-24 07:00:00,-1.2774999,15031
2024-03-24 08:00:00,-1.5775,14942
2024-03-24 09:00:00,-1.9775,15008
2024-03-24 10:00:00,-2.3274999,15290
2024-03-24 11:00:00,-2.6275,15725
2024-03-24 12:00:00,-1.7774999,16096
2024-03-24 13:00:00,0.7725,16087
2024-03-24 14:00:00,2.0225,15754
2024-03-24 15:00:00,3.2725,15393
2024-03-24 16:00:00,4.6725,15074
2024-03-24 17:00:00,5.8225,14638
