,date,temperature,demand
45263,2024-03-01 03:00:00,-2.0275,18882
45264,2024-03-01 04:00:00,-2.4275,17901
45265,2024-03-01 05:00:00,-2.9275,16941
45266,2024-03-01 06:00:00,-3.5774999,16289
45267,2024-03-01 07:00:00,-4.3275,15845
45268,2024-03-01 08:00:00,-4.6275,15639
45269,2024-03-01 09:00:00,-4.4275,15590
45270,2024-03-01 10:00:00,-3.7775,15861
45271,2024-03-01 11:00:00,-4.0275,16701
45272,2024-03-01 12:00:00,-3.8274999,18053
45273,2024-03-01 13:00:00,-0.8775,18488
45274,2024-03-01 14:00:00,0.9725,17836
45275,2024-03-01 15:00:00,2.6225,16943
45276,2024-03-01 16:00:00,4.1725,16247
45277,2024-03-01 17:00:00,5.1725,15820
45278,2024-03-01 18:00:00,5.6725,15510
45279,2024-03-01 19:00:00,5.3725,15296
45280,2024-03-01 20:00:00,4.9225,15313
45281,2024-03-01 21:00:00,4.7225,15894
45282,2024-03-01 22:00:00,3.7725,17112
45283,2024-03-01 23:00:00,2.3225,18303
45284,2024-03-02 00:00:00,2.0225,18876
45285,2024-03-02 01:00:00,2.4725,18600
45286,2024-03-02 02:00:00,2.3725,18135
45287,2024-03-02 03:00:00,1.9725001,17500
45288,2024-03-02 04:00:00,1.5725,16698
45289,2024-03-02 05:00:00,1.9725001,15768
45290,2024-03-02 06:00:00,3.2225,15057
45291,2024-03-02 07:00:00,3.4725,14590
45292,2024-03-02 08:00:00,3.1725001,14283
45293,2024-03-02 09:00:00,3.1725001,14111
45294,2024-03-02 10:00:00,3.3725,14137
45295,2024-03-02 11:00:00,3.6725001,14405
45296,2024-03-02 12:00:00,3.7725,14921
45297,2024-03-02 13:00:00,5.2225,15513
45298,2024-03-02 14:00:00,6.2725,16120
45299,2024-03-02 15:00:00,7.3225,16632
45300,2024-03-02 16:00:00,7.8725004,16932
45301,2024-03-02 17:00:00,8.5225,17098
45302,2024-03-02 18:00:00,8.4225,17215
45303,2024-03-02 19:00:00,8.6225,17183
45304,2024-03-02 20:00:00,8.9225,17109
45305,2024-03-02 21:00:00,9.5225,17098
45306,2024-03-02 22:00:00,9.9225,17276
45307,2024-03-02 23:00:00,9.5225,17644
45308,2024-03-03 00:00:00,9.0725,17867
45309,2024-03-03 01:00:00,9.2725,17495
45310,2024-03-03 02:00:00,8.8725,17045
45311,2024-03-03 03:00:00,8.7225,16469
45312,2024-03-03 04:00:00,8.3225,15748
45313,2024-03-03 05:00:00,8.1725,14997
45314,2024-03-03 06:00:00,7.9224997,14366
45315,2024-03-03 07:00:00,7.1725,13867
45316,2024-03-03 08:00:00,6.8725,13563
45317,2024-03-03 09:00:00,6.7725,13383
45318,2024-03-03 10:00:00,6.1225,13358
45319,2024-03-03 11:00:00,5.7225,13587
45320,2024-03-03 12:00:00,5.6725,13951
45321,2024-03-03 13:00:00,8.1725,14253
45322,2024-03-03 14:00:00,10.4225,14422
45323,2024-03-03 15:00:00,12.7225,14406
45324,2024-03-03 16:00:00,14.6225,14301
45325,2024-03-03 17:00:00,16.1225,14182
45326,2024-03-03 18:00:00,17.422499,14067
45327,2024-03-03 19:00:00,18.2725,14045
45328,2024-03-03 20:00:00,18.4725,14300
45329,2024-03-03 21:00:00,18.0225,14782
45330,2024-03-03 22:00:00,16.9725,15522
45331,2024-03-03 23:00:00,16.322498,16337
45332,2024-03-04 00:00:00,12.5725,16966
45333,2024-03-04 01:00:00,11.4225,16800
45334,2024-03-04 02:00:00,9.5225,16403
45335,2024-03-04 03:00:00,8.7225,15737
45336,2024-03-04 04:00:00,7.7725,14908
45337,2024-03-04 05:00:00,6.9725,14157
45338,2024-03-04 06:00:00,6.3225,13602
45339,2024-03-04 07:00:00,5.3225,13244
45340,2024-03-04 08:00:00,4.7725,13069
45341,2024-03-04 09:00:00,4.3225,13021
45342,2024-03-04 10:00:00,3.8225002,13306
45343,2024-03-04 11:00:00,3.4725,14158
45344,2024-03-04 12:00:00,3.8725,15538
45345,2024-03-04 13:00:00,7.7225,16350
45346,2024-03-04 14:00:00,10.1725,16346
45347,2024-03-04 15:00:00,12.4225,16021
45348,2024-03-04 16:00:00,14.1225,15530
45349,2024-03-04 17:00:00,14.0725,14997
45350,2024-03-04 18:00:00,13.4725,14803
45351,2024-03-04 19:00:00,13.0225,14949
45352,2024-03-04 20:00:00,12.0725,15100
45353,2024-03-04 21:00:00,10.6225,15503
45354,2024-03-04 22:00:00,9.3225,16308
45355,2024-03-04 23:00:00,7.8725004,17289
45356,2024-03-05 00:00:00,6.7225,17911
45357,2024-03-05 01:00:00,5.0725,17659
45358,2024-03-05 02:00:00,4.1225,17052
45359,2024-03-05 03:00:00,3.6725001,16270
45360,2024-03-05 04:00:00,3.7225,15302
45361,2024-03-05 05:00:00,5.6225,14351
45362,2024-03-05 06:00:00,5.8725,13715
45363,2024-03-05 07:00:00,5.8725,13305
45364,2024-03-05 08:00:00,5.8725,13100
45365,2024-03-05 09:00:00,5.9225,13042
45366,2024-03-05 10:00:00,5.8725,13268
45367,2024-03-05 11:00:00,5.6725,14036
45368,2024-03-05 12:00:00,5.5725,15425
45369,2024-03-05 13:00:00,5.0225,16396
45370,2024-03-05 14:00:00,5.0225,16743
45371,2024-03-05 15:00:00,5.3725,16909
45372,2024-03-05 16:00:00,5.6225,16946
45373,2024-03-05 17:00:00,6.0225,16954
45374,2024-03-05 18:00:00,6.9225,16909
45375,2024-03-05 19:00:00,7.1225,16920
45376,2024-03-05 20:00:00,7.1725,17000
45377,2024-03-05 21:00:00,7.8225,17196
45378,2024-03-05 22:00:00,8.1725,17584
45379,2024-03-05 23:00:00,7.6725,18181
45380,2024-03-06 00:00:00,7.5725,18512
45381,2024-03-06 01:00:00,7.1225,18132
45382,2024-03-06 02:00:00,7.2225,17534
45383,2024-03-06 03:00:00,7.0225,16647
45384,2024-03-06 04:00:00,5.9225,15610
45385,2024-03-06 05:00:00,4.9225,14625
45386,2024-03-06 06:00:00,4.0225,13952
45387,2024-03-06 07:00:00,3.5225,13505
45388,2024-03-06 08:00:00,3.4225001,13219
45389,2024-03-06 09:00:00,4.1725,13093
45390,2024-03-06 10:00:00,4.2225,13298
45391,2024-03-06 11:00:00,4.3225,14069
45392,2024-03-06 12:00:00,4.3725,15475
45393,2024-03-06 13:00:00,6.9225,16396
45394,2024-03-06 14:00:00,8.4225,16829
45395,2024-03-06 15:00:00,9.3225,17030
45396,2024-03-06 16:00:00,9.5725,17094
45397,2024-03-06 17:00:00,9.2725,17201
45398,2024-03-06 18:00:00,9.5725,17139
45399,2024-03-06 19:00:00,9.4225,17306
45400,2024-03-06 20:00:00,9.1725,17381
45401,2024-03-06 21:00:00,9.2225,17601
45402,2024-03-06 22:00:00,8.7225,18001
45403,2024-03-06 23:00:00,7.6725,18519
45404,2024-03-07 00:00:00,7.3225,18656
45405,2024-03-07 01:00:00,7.2725,18292
45406,2024-03-07 02:00:00,7.4225,17670
45407,2024-03-07 03:00:00,7.6725,16827
45408,2024-03-07 04:00:00,7.8725004,15778
45409,2024-03-07 05:00:00,8.0225,14786
45410,2024-03-07 06:00:00,8.2225,14135
45411,2024-03-07 07:00:00,8.7225,13712
45412,2024-03-07 08:00:00,8.9725,13457
45413,2024-03-07 09:00:00,8.4725,13386
45414,2024-03-07 10:00:00,7.8725004,13594
45415,2024-03-07 11:00:00,7.5225,14370
45416,2024-03-07 12:00:00,7.6225,15768
45417,2024-03-07 13:00:00,9.0725,16707
45418,2024-03-07 14:00:00,9.9725,16806
45419,2024-03-07 15:00:00,10.0725,16491
45420,2024-03-07 16:00:00,11.8725,16135
45421,2024-03-07 17:00:00,11.9225,16178
45422,2024-03-07 18:00:00,11.7725,16050
45423,2024-03-07 19:00:00,11.9725,15840
45424,2024-03-07 20:00:00,11.9725,15681
45425,2024-03-07 21:00:00,12.4225,15974
45426,2024-03-07 22:00:00,11.9225,16773
45427,2024-03-07 23:00:00,10.8725,17777
45428,2024-03-08 00:00:00,9.7725,18350
45429,2024-03-08 01:00:00,8.0725,18189
45430,2024-03-08 02:00:00,6.8225,17629
45431,2024-03-08 03:00:00,5.6225,16895
45432,2024-03-08 04:00:00,4.7225,16040
45433,2024-03-08 05:00:00,4.1225,15183
45434,2024-03-08 06:00:00,3.6225,14540
45435,2024-03-08 07:00:00,3.0725,14173
45436,2024-03-08 08:00:00,2.3725,13968
45437,2024-03-08 09:00:00,1.6225001,13909
45438,2024-03-08 10:00:00,0.92249995,14150
45439,2024-03-08 11:00:00,0.5725,15013
45440,2024-03-08 12:00:00,1.1225001,16287
45441,2024-03-08 13:00:00,3.6725001,16555
45442,2024-03-08 14:00:00,6.1725,15881
45443,2024-03-08 15:00:00,7.7725,15251
45444,2024-03-08 16:00:00,9.1725,14758
45445,2024-03-08 17:00:00,10.3225,14505
45446,2024-03-08 18:00:00,11.2725,14255
45447,2024-03-08 19:00:00,12.0225,14089
45448,2024-03-08 20:00:00,12.1725,14095
45449,2024-03-08 21:00:00,11.1225,14641
45450,2024-03-08 22:00:00,9.1725,15808
45451,2024-03-08 23:00:00,6.3225,16894
45452,2024-03-09 00:00:00,4.6725,17510
45453,2024-03-09 01:00:00,4.4725,17341
45454,2024-03-09 02:00:00,4.2225,16938
45455,2024-03-09 03:00:00,4.3225,16406
45456,2024-03-09 04:00:00,3.8225002,15651
45457,2024-03-09 05:00:00,3.9225001,14861
45458,2024-03-09 06:00:00,3.8225002,14246
45459,2024-03-09 07:00:00,3.6225,13829
45460,2024-03-09 08:00:00,3.5725,13551
45461,2024-03-09 09:00:00,3.5225,13411
45462,2024-03-09 10:00:00,3.5725,13464
45463,2024-03-09 11:00:00,3.7225,13814
45464,2024-03-09 12:00:00,3.9225001,14375
45465,2024-03-09 13:00:00,4.6225,14974
45466,2024-03-09 14:00:00,5.0225,15564
45467,2024-03-09 15:00:00,5.3225,15977
45468,2024-03-09 16:00:00,5.6725,16302
45469,2024-03-09 17:00:00,5.3225,16608
45470,2024-03-09 18:00:00,5.4725,16831
45471,2024-03-09 19:00:00,5.5225,16889
45472,2024-03-09 20:00:00,5.1225,17019
45473,2024-03-09 21:00:00,5.4725,17160
45474,2024-03-09 22:00:00,5.8225,17407
45475,2024-03-09 23:00:00,6.0225,17711
45476,2024-03-10 00:00:00,6.2725,17915
45477,2024-03-10 01:00:00,6.8725,17665
45478,2024-03-10 02:00:00,7.1725,17281
45479,2024-03-10 03:00:00,7.7225,16696
45480,2024-03-10 04:00:00,7.8725004,15929
45481,2024-03-10 05:00:00,9.2725,15163
45482,2024-03-10 06:00:00,9.6225,14536
45483,2024-03-10 07:00:00,9.3725,14037
45484,2024-03-10 08:00:00,7.7225,13714
45485,2024-03-10 09:00:00,6.4225,13557
45486,2024-03-10 10:00:00,5.6225,13642
45487,2024-03-10 11:00:00,5.4725,13961
45488,2024-03-10 12:00:00,6.0225,14392
45489,2024-03-10 13:00:00,7.6225,14735
45490,2024-03-10 14:00:00,8.0725,14885
45491,2024-03-10 15:00:00,8.2225,15079
45492,2024-03-10 16:00:00,10.6225,15155
45493,2024-03-10 17:00:00,10.5725,15477
45494,2024-03-10 18:00:00,9.4725,15594
45495,2024-03-10 19:00:00,8.5725,15882
45496,2024-03-10 20:00:00,7.7225,16268
45497,2024-03-10 21:00:00,6.5225,16841
45498,2024-03-10 22:00:00,6.5725,17387
45499,2024-03-10 23:00:00,5.5225,17855
45500,2024-03-11 00:00:00,4.0225,18285
45501,2024-03-11 01:00:00,3.3225,18089
45502,2024-03-11 02:00:00,2.5225,17543
45503,2024-03-11 03:00:00,1.9725001,16709
45504,2024-03-11 04:00:00,1.6225001,15876
45505,2024-03-11 05:00:00,1.6225001,15235
45506,2024-03-11 06:00:00,1.0725,14871
45507,2024-03-11 07:00:00,1.3725001,14610
45508,2024-03-11 08:00:00,1.2725,14519
45509,2024-03-11 09:00:00,0.9725,14804
45510,2024-03-11 10:00:00,0.92249995,15599
45511,2024-03-11 11:00:00,0.7725,17081
45512,2024-03-11 12:00:00,0.9725,18225
45513,2024-03-11 13:00:00,3.8725,18440
45514,2024-03-11 14:00:00,4.5725,17980
45515,2024-03-11 15:00:00,4.9725,17226
45516,2024-03-11 16:00:00,6.2225,16629
45517,2024-03-11 17:00:00,8.1225,15947
45518,2024-03-11 18:00:00,8.8225,15551
45519,2024-03-11 19:00:00,9.5725,15311
45520,2024-03-11 20:00:00,9.8725,15430
45521,2024-03-11 21:00:00,9.6725,16014
45522,2024-03-11 22:00:00,8.7725,17142
45523,2024-03-11 23:00:00,7.0725,18115
45524,2024-03-12 00:00:00,6.0225,18731
45525,2024-03-12 01:00:00,6.0725,18466
45526,2024-03-12 02:00:00,5.7225,17781
45527,2024-03-12 03:00:00,5.4725,16759
45528,2024-03-12 04:00:00,5.0225,15696
45529,2024-03-12 05:00:00,4.3725,14967
45530,2024-03-12 06:00:00,3.8225002,14468
45531,2024-03-12 07:00:00,2.8225,14174
45532,2024-03-12 08:00:00,2.5725,14029
45533,2024-03-12 09:00:00,2.3225,14250
45534,2024-03-12 10:00:00,2.8225,15060
45535,2024-03-12 11:00:00,3.2725,16498
45536,2024-03-12 12:00:00,4.0725,17527
45537,2024-03-12 13:00:00,7.7225,17146
45538,2024-03-12 14:00:00,10.3225,16100
45539,2024-03-12 15:00:00,12.3725,15204
45540,2024-03-12 16:00:00,13.8225,14598
45541,2024-03-12 17:00:00,15.0225,14209
45542,2024-03-12 18:00:00,16.2225,13995
45543,2024-03-12 19:00:00,16.922499,13872
45544,2024-03-12 20:00:00,17.322498,13973
45545,2024-03-12 21:00:00,17.172499,14583
45546,2024-03-12 22:00:00,15.9225,15702
45547,2024-03-12 23:00:00,10.4725,16732
45548,2024-03-13 00:00:00,9.1225,17366
45549,2024-03-13 01:00:00,9.6725,17114
45550,2024-03-13 02:00:00,7.7225,16439
45551,2024-03-13 03:00:00,5.9725,15524
45552,2024-03-13 04:00:00,4.9725,14546
45553,2024-03-13 05:00:00,5.1225,13943
45554,2024-03-13 06:00:00,4.6725,13540
45555,2024-03-13 07:00:00,3.8225002,13309
45556,2024-03-13 08:00:00,3.0725,13259
45557,2024-03-13 09:00:00,2.5225,13516
45558,2024-03-13 10:00:00,2.2225,14343
45559,2024-03-13 11:00:00,2.3725,15824
45560,2024-03-13 12:00:00,3.2725,16850
45561,2024-03-13 13:00:00,7.3225,16604
45562,2024-03-13 14:00:00,10.2725,15766
45563,2024-03-13 15:00:00,12.8225,15065
45564,2024-03-13 16:00:00,14.7225,14573
45565,2024-03-13 17:00:00,15.1725,14215
45566,2024-03-13 18:00:00,15.0725,14046
45567,2024-03-13 19:00:00,14.9725,13990
45568,2024-03-13 20:00:00,14.7725,14139
45569,2024-03-13 21:00:00,13.3725,14728
45570,2024-03-13 22:00:00,11.7225,15665
45571,2024-03-13 23:00:00,9.7225,16519
45572,2024-03-14 00:00:00,8.4225,17091
45573,2024-03-14 01:00:00,7.2725,16876
45574,2024-03-14 02:00:00,7.6725,16257
45575,2024-03-14 03:00:00,8.7225,15323
45576,2024-03-14 04:00:00,7.5725,14359
45577,2024-03-14 05:00:00,6.3725,13735
45578,2024-03-14 06:00:00,6.1225,13325
45579,2024-03-14 07:00:00,4.8225,13107
45580,2024-03-14 08:00:00,4.8725,13074
45581,2024-03-14 09:00:00,4.5225,13319
45582,2024-03-14 10:00:00,4.0725,14133
45583,2024-03-14 11:00:00,3.7725,15592
45584,2024-03-14 12:00:00,6.5725,16640
45585,2024-03-14 13:00:00,9.5225,16401
45586,2024-03-14 14:00:00,13.5725,15478
45587,2024-03-14 15:00:00,16.572498,14602
45588,2024-03-14 16:00:00,18.7725,14199
45589,2024-03-14 17:00:00,19.922499,13870
45590,2024-03-14 18:00:00,20.572498,13929
45591,2024-03-14 19:00:00,21.0225,14134
45592,2024-03-14 20:00:00,20.9725,14599
45593,2024-03-14 21:00:00,18.422499,15447
45594,2024-03-14 22:00:00,14.6725,16172
45595,2024-03-14 23:00:00,12.0725,16584
45596,2024-03-15 00:00:00,10.1225,16973
45597,2024-03-15 01:00:00,10.0725,16626
45598,2024-03-15 02:00:00,9.6725,15967
45599,2024-03-15 03:00:00,9.0725,15053
45600,2024-03-15 04:00:00,9.8725,14172
45601,2024-03-15 05:00:00,11.4725,13512
45602,2024-03-15 06:00:00,12.8225,13056
45603,2024-03-15 07:00:00,13.4725,12763
45604,2024-03-15 08:00:00,14.2725,12666
45605,2024-03-15 09:00:00,12.9725,12849
45606,2024-03-15 10:00:00,12.4225,13520
45607,2024-03-15 11:00:00,11.6225,14833
45608,2024-03-15 12:00:00,11.9725,15977
45609,2024-03-15 13:00:00,14.8725,16478
45610,2024-03-15 14:00:00,17.822498,16593
45611,2024-03-15 15:00:00,18.2725,16659
45612,2024-03-15 16:00:00,19.572498,16337
45613,2024-03-15 17:00:00,21.422499,15980
45614,2024-03-15 18:00:00,20.9725,15911
45615,2024-03-15 19:00:00,20.7725,15583
45616,2024-03-15 20:00:00,19.7725,15863
45617,2024-03-15 21:00:00,18.1225,16057
45618,2024-03-15 22:00:00,16.422499,16287
45619,2024-03-15 23:00:00,14.3225,16551
45620,2024-03-16 00:00:00,12.4725,16816
45621,2024-03-16 01:00:00,10.1225,16549
45622,2024-03-16 02:00:00,9.1725,15995
45623,2024-03-16 03:00:00,8.0225,15269
45624,2024-03-16 04:00:00,7.6725,14441
45625,2024-03-16 05:00:00,6.8725,13772
45626,2024-03-16 06:00:00,5.9225,13300
45627,2024-03-16 07:00:00,6.1725,12999
45628,2024-03-16 08:00:00,7.1225,12871
45629,2024-03-16 09:00:00,5.9225,12924
45630,2024-03-16 10:00:00,5.1725,13214
45631,2024-03-16 11:00:00,4.5725,13796
45632,2024-03-16 12:00:00,5.3225,14403
45633,2024-03-16 13:00:00,7.6725,14543
45634,2024-03-16 14:00:00,9.6225,14272
45635,2024-03-16 15:00:00,11.1225,14082
45636,2024-03-16 16:00:00,12.3725,13865
45637,2024-03-16 17:00:00,12.9725,13395
45638,2024-03-16 18:00:00,14.1225,12938
45639,2024-03-16 19:00:00,13.9225,12707
45640,2024-03-16 20:00:00,12.8725,12778
45641,2024-03-16 21:00:00,12.4725,13489
45642,2024-03-16 22:00:00,12.0725,14518
45643,2024-03-16 23:00:00,10.3725,15355
45644,2024-03-17 00:00:00,8.3725,15934
45645,2024-03-17 01:00:00,9.4225,15828
45646,2024-03-17 02:00:00,8.1725,15431
45647,2024-03-17 03:00:00,7.8725004,14852
45648,2024-03-17 04:00:00,7.3225,14145
45649,2024-03-17 05:00:00,7.0225,13581
45650,2024-03-17 06:00:00,7.5225,13119
45651,2024-03-17 07:00:00,8.0225,12783
45652,2024-03-17 08:00:00,8.5725,12621
45653,2024-03-17 09:00:00,9.1225,12631
45654,2024-03-17 10:00:00,9.4225,12832
45655,2024-03-17 11:00:00,9.0725,13252
45656,2024-03-17 12:00:00,9.5725,13743
45657,2024-03-17 13:00:00,10.4225,14007
45658,2024-03-17 14:00:00,10.8725,13908
45659,2024-03-17 15:00:00,12.5725,13669
45660,2024-03-17 16:00:00,14.3725,13554
45661,2024-03-17 17:00:00,14.9725,13593
45662,2024-03-17 18:00:00,15.5725,13517
45663,2024-03-17 19:00:00,15.1725,13500
45664,2024-03-17 20:00:00,14.8725,13594
45665,2024-03-17 21:00:00,14.0225,14147
45666,2024-03-17 22:00:00,13.0225,14979
45667,2024-03-17 23:00:00,11.1225,15761
45668,2024-03-18 00:00:00,9.2725,16440
45669,2024-03-18 01:00:00,9.1725,16406
45670,2024-03-18 02:00:00,7.3225,15849
45671,2024-03-18 03:00:00,7.6725,15062
45672,2024-03-18 04:00:00,7.8725004,14245
45673,2024-03-18 05:00:00,7.2225,13716
45674,2024-03-18 06:00:00,6.7225,13373
45675,2024-03-18 07:00:00,6.1725,13197
45676,2024-03-18 08:00:00,5.7725,13116
45677,2024-03-18 09:00:00,5.7225,13391
45678,2024-03-18 10:00:00,5.4225,14271
45679,2024-03-18 11:00:00,4.6225,15782
45680,2024-03-18 12:00:00,4.0225,16868
45681,2024-03-18 13:00:00,5.8725,16888
45682,2024-03-18 14:00:00,6.9225,16574
45683,2024-03-18 15:00:00,7.9725,16314
45684,2024-03-18 16:00:00,8.3725,16168
45685,2024-03-18 17:00:00,8.4725,16118
45686,2024-03-18 18:00:00,8.5225,16111
45687,2024-03-18 19:00:00,8.7225,16061
45688,2024-03-18 20:00:00,8.9725,16153
45689,2024-03-18 21:00:00,8.5225,16742
45690,2024-03-18 22:00:00,7.7725,17463
45691,2024-03-18 23:00:00,6.7225,18051
45692,2024-03-19 00:00:00,5.5725,18493
45693,2024-03-19 01:00:00,3.9724998,18191
45694,2024-03-19 02:00:00,3.0725,17432
45695,2024-03-19 03:00:00,2.1725001,16403
45696,2024-03-19 04:00:00,1.6725,15422
45697,2024-03-19 05:00:00,1.2225001,14814
45698,2024-03-19 06:00:00,0.67249995,14406
45699,2024-03-19 07:00:00,0.27249998,14142
45700,2024-03-19 08:00:00,0.1725,14129
45701,2024-03-19 09:00:00,0.22249998,14401
45702,2024-03-19 10:00:00,0.12249999,15265
45703,2024-03-19 11:00:00,0.022499993,16727
45704,2024-03-19 12:00:00,1.1225001,17788
45705,2024-03-19 13:00:00,2.1725001,17738
45706,2024-03-19 14:00:00,3.0225,17248
45707,2024-03-19 15:00:00,4.5725,16715
45708,2024-03-19 16:00:00,5.8225,16320
45709,2024-03-19 17:00:00,6.4225,16080
45710,2024-03-19 18:00:00,6.8225,16033
45711,2024-03-19 19:00:00,7.2725,16054
45712,2024-03-19 20:00:00,6.8225,16297
45713,2024-03-19 21:00:00,6.4725,16884
45714,2024-03-19 22:00:00,6.2225,17691
45715,2024-03-19 23:00:00,5.6225,18208
45716,2024-03-20 00:00:00,4.7725,18622
45717,2024-03-20 01:00:00,3.9225001,18285
45718,2024-03-20 02:00:00,2.4725,17567
45719,2024-03-20 03:00:00,2.4225001,16513
45720,2024-03-20 04:00:00,0.92249995,15478
45721,2024-03-20 05:00:00,0.92249995,14774
45722,2024-03-20 06:00:00,2.0725,14349
45723,2024-03-20 07:00:00,2.9725,14083
45724,2024-03-20 08:00:00,1.8225,13956
45725,2024-03-20 09:00:00,2.3225,14151
45726,2024-03-20 10:00:00,2.7725,14923
45727,2024-03-20 11:00:00,2.0725,16357
45728,2024-03-20 12:00:00,2.9725,17304
45729,2024-03-20 13:00:00,6.0225,17376
45730,2024-03-20 14:00:00,7.2225,17144
45731,2024-03-20 15:00:00,8.6725,17040
45732,2024-03-20 16:00:00,9.9225,17158
45733,2024-03-20 17:00:00,10.3225,16894
45734,2024-03-20 18:00:00,9.8725,16822
45735,2024-03-20 19:00:00,11.5725,16838
45736,2024-03-20 20:00:00,11.7225,16694
45737,2024-03-20 21:00:00,10.7725,17179
45738,2024-03-20 22:00:00,9.7225,17937
45739,2024-03-20 23:00:00,7.4725,18311
45740,2024-03-21 00:00:00,6.2725,18781
45741,2024-03-21 01:00:00,3.9724998,18592
45742,2024-03-21 02:00:00,2.8725,17958
45743,2024-03-21 03:00:00,1.1725,17013
45744,2024-03-21 04:00:00,0.22249998,16076
45745,2024-03-21 05:00:00,-0.6775,15509
45746,2024-03-21 06:00:00,-1.5274999,15155
45747,2024-03-21 07:00:00,-2.2775,14960
45748,2024-03-21 08:00:00,-2.7275,14964
45749,2024-03-21 09:00:00,-3.2275,15226
45750,2024-03-21 10:00:00,-3.5774999,16081
45751,2024-03-21 11:00:00,-3.8775,17559
45752,2024-03-21 12:00:00,-2.8775,18574
45753,2024-03-21 13:00:00,-0.5775,18526
45754,2024-03-21 14:00:00,0.42249995,18082
45755,2024-03-21 15:00:00,1.4225,17595
45756,2024-03-21 16:00:00,2.4225001,17170
45757,2024-03-21 17:00:00,3.7225,16735
45758,2024-03-21 18:00:00,5.1225,16519
45759,2024-03-21 19:00:00,4.9725,16316
45760,2024-03-21 20:00:00,5.3225,16371
45761,2024-03-21 21:00:00,5.1725,16981
45762,2024-03-21 22:00:00,4.4225,17892
45763,2024-03-21 23:00:00,2.6225,18742
45764,2024-03-22 00:00:00,1.3225,19373
45765,2024-03-22 01:00:00,0.27249998,19226
45766,2024-03-22 02:00:00,-0.9775,18584
45767,2024-03-22 03:00:00,-1.6775,17591
45768,2024-03-22 04:00:00,-1.9775,16675
45769,2024-03-22 05:00:00,-2.1775,16018
45770,2024-03-22 06:00:00,-2.7775,15612
45771,2024-03-22 07:00:00,-3.3775,15379
45772,2024-03-22 08:00:00,-3.9275,15360
45773,2024-03-22 09:00:00,-4.3775,15606
45774,2024-03-22 10:00:00,-5.4275,16415
45775,2024-03-22 11:00:00,-5.0775,17830
45776,2024-03-22 12:00:00,-3.1275,18674
45777,2024-03-22 13:00:00,-0.9775,18338
45778,2024-03-22 14:00:00,0.27249998,17840
45779,2024-03-22 15:00:00,1.5725,17581
45780,2024-03-22 16:00:00,2.9725,17575
45781,2024-03-22 17:00:00,4.1225,17378
45782,2024-03-22 18:00:00,5.1225,17045
45783,2024-03-22 19:00:00,5.4225,16976
45784,2024-03-22 20:00:00,5.0225,17375
45785,2024-03-22 21:00:00,4.4725,18262
45786,2024-03-22 22:00:00,3.5225,18741
45787,2024-03-22 23:00:00,3.2225,18918
45788,2024-03-23 00:00:00,3.4725,18915
45789,2024-03-23 01:00:00,3.1225,18540
45790,2024-03-23 02:00:00,3.3725,17857
45791,2024-03-23 03:00:00,3.5225,17010
45792,2024-03-23 04:00:00,3.4725,16125
45793,2024-03-23 05:00:00,2.9725,15484
45794,2024-03-23 06:00:00,2.8225,15029
45795,2024-03-23 07:00:00,3.1725001,14737
45796,2024-03-23 08:00:00,3.6725001,14569
45797,2024-03-23 09:00:00,3.9724998,14624
45798,2024-03-23 10:00:00,4.6225,14870
45799,2024-03-23 11:00:00,5.4225,15364
45800,2024-03-23 12:00:00,6.9225,16026
45801,2024-03-23 13:00:00,6.1225,16734
45802,2024-03-23 14:00:00,7.4725,17407
45803,2024-03-23 15:00:00,8.6725,17809
45804,2024-03-23 16:00:00,9.7725,17985
45805,2024-03-23 17:00:00,9.6225,17949
45806,2024-03-23 18:00:00,9.2225,17860
45807,2024-03-23 19:00:00,8.6725,17716
45808,2024-03-23 20:00:00,7.9725,17583
45809,2024-03-23 21:00:00,6.1225,17554
45810,2024-03-23 22:00:00,5.9225,17615
45811,2024-03-23 23:00:00,5.3725,17716
45812,2024-03-24 00:00:00,4.6725,18021
45813,2024-03-24 01:00:00,3.3725,17956
45814,2024-03-24 02:00:00,1.8225,17516
45815,2024-03-24 03:00:00,0.8725,16889
45816,2024-03-24 04:00:00,0.072500005,16227
45817,2024-03-24 05:00:00,-0.5775,15676
45818,2024-03-24 06:00:00,-0.8775,15272
45819,2024-03-24 07:00:00,-1.2774999,15031
45820,2024-03-24 08:00:00,-1.5775,14942
45821,2024-03-24 09:00:00,-1.9775,15008
45822,2024-03-24 10:00:00,-2.3274999,15290
45823,2024-03-24 11:00:00,-2.6275,15725
45824,2024-03-24 12:00:00,-1.7774999,16096
45825,2024-03-24 13:00:00,0.7725,16087
45826,2024-03-24 14:00:00,2.0225,15754
45827,2024-03-24 15:00:00,3.2725,15393
45828,2024-03-24 16:00:00,4.6725,15074
45829,2024-03-24 17:00:00,5.8225,14638
45830,2024-03-24 18:00:00,6.9225,14235
45831,2024-03-24 19:00:00,8.1225,13998
45832,2024-03-24 20:00:00,8.1725,13977
45833,2024-03-24 21:00:00,8.3725,14458
45834,2024-03-24 22:00:00,7.5725,15470
45835,2024-03-24 23:00:00,5.4725,16687
45836,2024-03-25 00:00:00,3.9225001,17700
45837,2024-03-25 01:00:00,2.8725,17850
45838,2024-03-25 02:00:00,1.7225001,17357
45839,2024-03-25 03:00:00,0.82249993,16612
45840,2024-03-25 04:00:00,0.1725,15794
